drug1,cell.line,drug1.conc,well,upid,time,cell.count,drug1.units
control,DS7,0.0,F23,HTS001_DS7-2,4.4,66.0,M
control,DS7,0.0,K2,HTS001_DS7-2,4.4,99.0,M
control,DS7,0.0,G23,HTS001_DS7-2,4.4,95.0,M
control,DS7,0.0,G2,HTS001_DS7-2,4.4,72.0,M
control,DS7,0.0,I23,HTS001_DS7-2,4.4,58.0,M
control,DS7,0.0,L23,HTS001_DS7-2,4.4,96.0,M
control,DS7,0.0,C2,HTS001_DS7-2,4.4,122.0,M
control,DS7,0.0,C23,HTS001_DS7-2,4.4,77.0,M
control,DS7,0.0,N2,HTS001_DS7-2,4.4,100.0,M
control,DS7,0.0,E23,HTS001_DS7-2,4.4,83.0,M
control,DS7,0.0,J2,HTS001_DS7-2,4.4,108.0,M
control,DS7,0.0,J23,HTS001_DS7-2,4.4,74.0,M
control,DS7,0.0,I23,HTS001_DS7-2,7.7,86.0,M
control,DS7,0.0,B23,HTS001_DS7-2,7.7,70.0,M
control,DS7,0.0,E2,HTS001_DS7-2,7.7,100.0,M
control,DS7,0.0,M23,HTS001_DS7-2,7.7,110.0,M
control,DS7,0.0,L23,HTS001_DS7-2,7.7,123.0,M
control,DS7,0.0,O2,HTS001_DS7-2,7.7,144.0,M
control,DS7,0.0,C23,HTS001_DS7-2,7.7,101.0,M
control,DS7,0.0,K2,HTS001_DS7-2,7.7,104.0,M
control,DS7,0.0,K23,HTS001_DS7-2,7.7,74.0,M
control,DS7,0.0,N2,HTS001_DS7-2,7.7,112.0,M
control,DS7,0.0,M2,HTS001_DS7-2,7.7,112.0,M
control,DS7,0.0,D2,HTS001_DS7-2,7.7,96.0,M
control,DS7,0.0,I2,HTS001_DS7-2,7.7,102.0,M
control,DS7,0.0,G2,HTS001_DS7-2,7.7,93.0,M
control,DS7,0.0,J23,HTS001_DS7-2,7.7,95.0,M
control,DS7,0.0,E23,HTS001_DS7-2,7.7,99.0,M
control,DS7,0.0,J2,HTS001_DS7-2,7.7,115.0,M
control,DS7,0.0,L2,HTS001_DS7-2,7.7,107.0,M
control,DS7,0.0,O23,HTS001_DS7-2,7.7,90.0,M
control,DS7,0.0,B2,HTS001_DS7-2,7.7,106.0,M
control,DS7,0.0,H23,HTS001_DS7-2,7.7,114.0,M
control,DS7,0.0,N23,HTS001_DS7-2,7.7,109.0,M
control,DS7,0.0,H2,HTS001_DS7-2,7.7,114.0,M
control,DS7,0.0,C2,HTS001_DS7-2,7.7,130.0,M
control,DS7,0.0,G23,HTS001_DS7-2,7.7,107.0,M
control,DS7,0.0,D23,HTS001_DS7-2,7.7,112.0,M
control,DS7,0.0,F2,HTS001_DS7-2,7.7,95.0,M
control,DS7,0.0,F23,HTS001_DS7-2,7.7,93.0,M
control,DS7,0.0,N23,HTS001_DS7-2,11.0,113.0,M
control,DS7,0.0,E23,HTS001_DS7-2,11.0,105.0,M
control,DS7,0.0,D23,HTS001_DS7-2,11.0,122.0,M
control,DS7,0.0,F23,HTS001_DS7-2,11.0,85.0,M
control,DS7,0.0,C23,HTS001_DS7-2,11.0,96.0,M
control,DS7,0.0,L2,HTS001_DS7-2,11.0,121.0,M
control,DS7,0.0,I23,HTS001_DS7-2,11.0,84.0,M
control,DS7,0.0,H2,HTS001_DS7-2,11.0,122.0,M
control,DS7,0.0,G2,HTS001_DS7-2,11.0,99.0,M
control,DS7,0.0,L23,HTS001_DS7-2,11.0,114.0,M
control,DS7,0.0,J2,HTS001_DS7-2,11.0,149.0,M
control,DS7,0.0,D2,HTS001_DS7-2,11.0,98.0,M
control,DS7,0.0,F2,HTS001_DS7-2,11.0,99.0,M
control,DS7,0.0,I2,HTS001_DS7-2,11.0,107.0,M
control,DS7,0.0,K2,HTS001_DS7-2,11.0,122.0,M
control,DS7,0.0,M2,HTS001_DS7-2,11.0,123.0,M
control,DS7,0.0,B2,HTS001_DS7-2,11.0,103.0,M
control,DS7,0.0,M23,HTS001_DS7-2,11.0,109.0,M
control,DS7,0.0,O2,HTS001_DS7-2,11.0,153.0,M
control,DS7,0.0,E2,HTS001_DS7-2,11.0,115.0,M
control,DS7,0.0,K23,HTS001_DS7-2,11.0,101.0,M
control,DS7,0.0,B23,HTS001_DS7-2,11.0,91.0,M
control,DS7,0.0,J23,HTS001_DS7-2,11.0,99.0,M
control,DS7,0.0,N2,HTS001_DS7-2,11.0,127.0,M
control,DS7,0.0,C2,HTS001_DS7-2,11.0,151.0,M
control,DS7,0.0,O23,HTS001_DS7-2,11.0,111.0,M
control,DS7,0.0,G23,HTS001_DS7-2,11.0,119.0,M
control,DS7,0.0,H23,HTS001_DS7-2,11.0,124.0,M
control,DS7,0.0,F23,HTS001_DS7-2,19.8,122.0,M
control,DS7,0.0,J23,HTS001_DS7-2,19.8,135.0,M
control,DS7,0.0,K23,HTS001_DS7-2,19.8,118.0,M
control,DS7,0.0,O2,HTS001_DS7-2,19.8,204.0,M
control,DS7,0.0,D23,HTS001_DS7-2,19.8,156.0,M
control,DS7,0.0,M23,HTS001_DS7-2,19.8,137.0,M
control,DS7,0.0,M2,HTS001_DS7-2,19.8,154.0,M
control,DS7,0.0,H23,HTS001_DS7-2,19.8,191.0,M
control,DS7,0.0,I23,HTS001_DS7-2,19.8,124.0,M
control,DS7,0.0,C2,HTS001_DS7-2,19.8,189.0,M
control,DS7,0.0,L23,HTS001_DS7-2,19.8,163.0,M
control,DS7,0.0,G2,HTS001_DS7-2,19.8,135.0,M
control,DS7,0.0,J2,HTS001_DS7-2,19.8,159.0,M
control,DS7,0.0,E23,HTS001_DS7-2,19.8,177.0,M
control,DS7,0.0,G23,HTS001_DS7-2,19.8,171.0,M
control,DS7,0.0,F2,HTS001_DS7-2,19.8,123.0,M
control,DS7,0.0,D2,HTS001_DS7-2,19.8,137.0,M
control,DS7,0.0,B2,HTS001_DS7-2,19.8,128.0,M
control,DS7,0.0,H2,HTS001_DS7-2,19.8,181.0,M
control,DS7,0.0,C23,HTS001_DS7-2,19.8,135.0,M
control,DS7,0.0,L2,HTS001_DS7-2,19.8,173.0,M
control,DS7,0.0,I2,HTS001_DS7-2,19.8,126.0,M
control,DS7,0.0,E2,HTS001_DS7-2,19.8,147.0,M
control,DS7,0.0,B23,HTS001_DS7-2,19.8,131.0,M
control,DS7,0.0,O23,HTS001_DS7-2,19.8,110.0,M
control,DS7,0.0,K2,HTS001_DS7-2,19.8,133.0,M
control,DS7,0.0,N2,HTS001_DS7-2,19.8,168.0,M
control,DS7,0.0,N23,HTS001_DS7-2,19.8,147.0,M
control,DS7,0.0,D2,HTS001_DS7-2,23.1,144.0,M
control,DS7,0.0,B23,HTS001_DS7-2,23.1,127.0,M
control,DS7,0.0,B2,HTS001_DS7-2,23.1,147.0,M
control,DS7,0.0,L2,HTS001_DS7-2,23.1,176.0,M
control,DS7,0.0,O23,HTS001_DS7-2,23.1,154.0,M
control,DS7,0.0,I2,HTS001_DS7-2,23.1,134.0,M
control,DS7,0.0,L23,HTS001_DS7-2,23.1,164.0,M
control,DS7,0.0,F23,HTS001_DS7-2,23.1,109.0,M
control,DS7,0.0,G2,HTS001_DS7-2,23.1,126.0,M
control,DS7,0.0,M2,HTS001_DS7-2,23.1,185.0,M
control,DS7,0.0,C2,HTS001_DS7-2,23.1,201.0,M
control,DS7,0.0,H2,HTS001_DS7-2,23.1,180.0,M
control,DS7,0.0,H23,HTS001_DS7-2,23.1,186.0,M
control,DS7,0.0,I23,HTS001_DS7-2,23.1,105.0,M
control,DS7,0.0,K23,HTS001_DS7-2,23.1,152.0,M
control,DS7,0.0,N23,HTS001_DS7-2,23.1,160.0,M
control,DS7,0.0,E2,HTS001_DS7-2,23.1,144.0,M
control,DS7,0.0,K2,HTS001_DS7-2,23.1,174.0,M
control,DS7,0.0,E23,HTS001_DS7-2,23.1,157.0,M
control,DS7,0.0,O2,HTS001_DS7-2,23.1,212.0,M
control,DS7,0.0,D23,HTS001_DS7-2,23.1,161.0,M
control,DS7,0.0,J2,HTS001_DS7-2,23.1,196.0,M
control,DS7,0.0,M23,HTS001_DS7-2,23.1,153.0,M
control,DS7,0.0,J23,HTS001_DS7-2,23.1,142.0,M
control,DS7,0.0,N2,HTS001_DS7-2,23.1,179.0,M
control,DS7,0.0,G23,HTS001_DS7-2,23.1,168.0,M
control,DS7,0.0,F2,HTS001_DS7-2,23.1,145.0,M
control,DS7,0.0,C23,HTS001_DS7-2,23.1,152.0,M
control,DS7,0.0,E2,HTS001_DS7-2,26.6,168.0,M
control,DS7,0.0,B23,HTS001_DS7-2,26.6,145.0,M
control,DS7,0.0,N23,HTS001_DS7-2,26.6,181.0,M
control,DS7,0.0,I2,HTS001_DS7-2,26.6,170.0,M
control,DS7,0.0,I23,HTS001_DS7-2,26.6,123.0,M
control,DS7,0.0,K23,HTS001_DS7-2,26.6,172.0,M
control,DS7,0.0,O2,HTS001_DS7-2,26.6,246.0,M
control,DS7,0.0,O23,HTS001_DS7-2,26.6,174.0,M
control,DS7,0.0,C2,HTS001_DS7-2,26.6,221.0,M
control,DS7,0.0,G2,HTS001_DS7-2,26.6,144.0,M
control,DS7,0.0,B2,HTS001_DS7-2,26.6,161.0,M
control,DS7,0.0,M23,HTS001_DS7-2,26.6,178.0,M
control,DS7,0.0,D2,HTS001_DS7-2,26.6,163.0,M
control,DS7,0.0,E23,HTS001_DS7-2,26.6,179.0,M
control,DS7,0.0,K2,HTS001_DS7-2,26.6,193.0,M
control,DS7,0.0,H2,HTS001_DS7-2,26.6,195.0,M
control,DS7,0.0,G23,HTS001_DS7-2,26.6,190.0,M
control,DS7,0.0,H23,HTS001_DS7-2,26.6,212.0,M
control,DS7,0.0,F23,HTS001_DS7-2,26.6,125.0,M
control,DS7,0.0,L2,HTS001_DS7-2,26.6,176.0,M
control,DS7,0.0,D23,HTS001_DS7-2,26.6,181.0,M
control,DS7,0.0,L23,HTS001_DS7-2,26.6,182.0,M
control,DS7,0.0,N2,HTS001_DS7-2,26.6,203.0,M
control,DS7,0.0,M2,HTS001_DS7-2,26.6,210.0,M
control,DS7,0.0,F2,HTS001_DS7-2,26.6,161.0,M
control,DS7,0.0,J2,HTS001_DS7-2,26.6,209.0,M
control,DS7,0.0,C23,HTS001_DS7-2,26.6,172.0,M
control,DS7,0.0,J23,HTS001_DS7-2,26.6,159.0,M
control,DS7,0.0,O23,HTS001_DS7-2,29.9,190.0,M
control,DS7,0.0,B2,HTS001_DS7-2,29.9,195.0,M
control,DS7,0.0,L2,HTS001_DS7-2,29.9,227.0,M
control,DS7,0.0,M2,HTS001_DS7-2,29.9,218.0,M
control,DS7,0.0,C2,HTS001_DS7-2,29.9,250.0,M
control,DS7,0.0,L23,HTS001_DS7-2,29.9,205.0,M
control,DS7,0.0,I2,HTS001_DS7-2,29.9,187.0,M
control,DS7,0.0,B23,HTS001_DS7-2,29.9,158.0,M
control,DS7,0.0,J23,HTS001_DS7-2,29.9,173.0,M
control,DS7,0.0,H2,HTS001_DS7-2,29.9,213.0,M
control,DS7,0.0,N2,HTS001_DS7-2,29.9,240.0,M
control,DS7,0.0,N23,HTS001_DS7-2,29.9,193.0,M
control,DS7,0.0,D23,HTS001_DS7-2,29.9,213.0,M
control,DS7,0.0,G23,HTS001_DS7-2,29.9,215.0,M
control,DS7,0.0,F2,HTS001_DS7-2,29.9,189.0,M
control,DS7,0.0,D2,HTS001_DS7-2,29.9,175.0,M
control,DS7,0.0,K23,HTS001_DS7-2,29.9,192.0,M
control,DS7,0.0,H23,HTS001_DS7-2,29.9,229.0,M
control,DS7,0.0,K2,HTS001_DS7-2,29.9,215.0,M
control,DS7,0.0,F23,HTS001_DS7-2,29.9,137.0,M
control,DS7,0.0,E23,HTS001_DS7-2,29.9,192.0,M
control,DS7,0.0,J2,HTS001_DS7-2,29.9,240.0,M
control,DS7,0.0,G2,HTS001_DS7-2,29.9,154.0,M
control,DS7,0.0,C23,HTS001_DS7-2,29.9,185.0,M
control,DS7,0.0,O2,HTS001_DS7-2,29.9,273.0,M
control,DS7,0.0,E2,HTS001_DS7-2,29.9,192.0,M
control,DS7,0.0,M23,HTS001_DS7-2,29.9,191.0,M
control,DS7,0.0,I23,HTS001_DS7-2,29.9,129.0,M
control,DS7,0.0,L2,HTS001_DS7-2,33.1,232.0,M
control,DS7,0.0,M23,HTS001_DS7-2,33.1,222.0,M
control,DS7,0.0,M2,HTS001_DS7-2,33.1,243.0,M
control,DS7,0.0,B2,HTS001_DS7-2,33.1,215.0,M
control,DS7,0.0,I2,HTS001_DS7-2,33.1,208.0,M
control,DS7,0.0,H2,HTS001_DS7-2,33.1,245.0,M
control,DS7,0.0,O23,HTS001_DS7-2,33.1,215.0,M
control,DS7,0.0,C2,HTS001_DS7-2,33.1,275.0,M
control,DS7,0.0,G2,HTS001_DS7-2,33.1,170.0,M
control,DS7,0.0,E2,HTS001_DS7-2,33.1,204.0,M
control,DS7,0.0,J23,HTS001_DS7-2,33.1,180.0,M
control,DS7,0.0,E23,HTS001_DS7-2,33.1,208.0,M
control,DS7,0.0,H23,HTS001_DS7-2,33.1,245.0,M
control,DS7,0.0,C23,HTS001_DS7-2,33.1,196.0,M
control,DS7,0.0,N23,HTS001_DS7-2,33.1,221.0,M
control,DS7,0.0,G23,HTS001_DS7-2,33.1,247.0,M
control,DS7,0.0,K2,HTS001_DS7-2,33.1,240.0,M
control,DS7,0.0,K23,HTS001_DS7-2,33.1,190.0,M
control,DS7,0.0,N2,HTS001_DS7-2,33.1,265.0,M
control,DS7,0.0,J2,HTS001_DS7-2,33.1,281.0,M
control,DS7,0.0,L23,HTS001_DS7-2,33.1,210.0,M
control,DS7,0.0,D23,HTS001_DS7-2,33.1,246.0,M
control,DS7,0.0,B23,HTS001_DS7-2,33.1,178.0,M
control,DS7,0.0,O2,HTS001_DS7-2,33.1,301.0,M
control,DS7,0.0,I23,HTS001_DS7-2,33.1,144.0,M
control,DS7,0.0,F2,HTS001_DS7-2,33.1,199.0,M
control,DS7,0.0,D2,HTS001_DS7-2,33.1,192.0,M
control,DS7,0.0,F23,HTS001_DS7-2,33.1,152.0,M
control,DS7,0.0,J23,HTS001_DS7-2,47.3,317.0,M
control,DS7,0.0,L23,HTS001_DS7-2,47.3,366.0,M
control,DS7,0.0,J2,HTS001_DS7-2,47.3,427.0,M
control,DS7,0.0,C23,HTS001_DS7-2,47.3,336.0,M
control,DS7,0.0,H23,HTS001_DS7-2,47.3,419.0,M
control,DS7,0.0,E23,HTS001_DS7-2,47.3,376.0,M
control,DS7,0.0,H2,HTS001_DS7-2,47.3,402.0,M
control,DS7,0.0,C2,HTS001_DS7-2,47.3,427.0,M
control,DS7,0.0,D23,HTS001_DS7-2,47.3,389.0,M
control,DS7,0.0,G23,HTS001_DS7-2,47.3,385.0,M
control,DS7,0.0,D2,HTS001_DS7-2,47.3,303.0,M
control,DS7,0.0,I23,HTS001_DS7-2,47.3,239.0,M
control,DS7,0.0,N2,HTS001_DS7-2,47.3,442.0,M
control,DS7,0.0,B2,HTS001_DS7-2,47.3,348.0,M
control,DS7,0.0,K23,HTS001_DS7-2,47.3,329.0,M
control,DS7,0.0,L2,HTS001_DS7-2,47.3,397.0,M
control,DS7,0.0,M2,HTS001_DS7-2,47.3,393.0,M
control,DS7,0.0,G2,HTS001_DS7-2,47.3,297.0,M
control,DS7,0.0,M23,HTS001_DS7-2,47.3,363.0,M
control,DS7,0.0,F23,HTS001_DS7-2,47.3,261.0,M
control,DS7,0.0,B23,HTS001_DS7-2,47.3,310.0,M
control,DS7,0.0,N23,HTS001_DS7-2,47.3,346.0,M
control,DS7,0.0,K2,HTS001_DS7-2,47.3,410.0,M
control,DS7,0.0,O2,HTS001_DS7-2,47.3,494.0,M
control,DS7,0.0,F2,HTS001_DS7-2,47.3,332.0,M
control,DS7,0.0,I2,HTS001_DS7-2,47.3,297.0,M
control,DS7,0.0,E2,HTS001_DS7-2,47.3,310.0,M
control,DS7,0.0,O23,HTS001_DS7-2,47.3,342.0,M
control,DS7,0.0,F2,HTS001_DS7-2,50.5,342.0,M
control,DS7,0.0,H2,HTS001_DS7-2,50.5,436.0,M
control,DS7,0.0,G23,HTS001_DS7-2,50.5,427.0,M
control,DS7,0.0,L23,HTS001_DS7-2,50.5,395.0,M
control,DS7,0.0,H23,HTS001_DS7-2,50.5,447.0,M
control,DS7,0.0,O2,HTS001_DS7-2,50.5,533.0,M
control,DS7,0.0,C23,HTS001_DS7-2,50.5,357.0,M
control,DS7,0.0,E2,HTS001_DS7-2,50.5,352.0,M
control,DS7,0.0,M23,HTS001_DS7-2,50.5,387.0,M
control,DS7,0.0,N23,HTS001_DS7-2,50.5,391.0,M
control,DS7,0.0,C2,HTS001_DS7-2,50.5,469.0,M
control,DS7,0.0,K2,HTS001_DS7-2,50.5,442.0,M
control,DS7,0.0,I2,HTS001_DS7-2,50.5,316.0,M
control,DS7,0.0,F23,HTS001_DS7-2,50.5,261.0,M
control,DS7,0.0,I23,HTS001_DS7-2,50.5,263.0,M
control,DS7,0.0,D23,HTS001_DS7-2,50.5,449.0,M
control,DS7,0.0,L2,HTS001_DS7-2,50.5,417.0,M
control,DS7,0.0,J23,HTS001_DS7-2,50.5,351.0,M
control,DS7,0.0,D2,HTS001_DS7-2,50.5,337.0,M
control,DS7,0.0,M2,HTS001_DS7-2,50.5,415.0,M
control,DS7,0.0,B2,HTS001_DS7-2,50.5,383.0,M
control,DS7,0.0,G2,HTS001_DS7-2,50.5,321.0,M
control,DS7,0.0,K23,HTS001_DS7-2,50.5,358.0,M
control,DS7,0.0,B23,HTS001_DS7-2,50.5,321.0,M
control,DS7,0.0,E23,HTS001_DS7-2,50.5,409.0,M
control,DS7,0.0,N2,HTS001_DS7-2,50.5,467.0,M
control,DS7,0.0,J2,HTS001_DS7-2,50.5,484.0,M
control,DS7,0.0,O23,HTS001_DS7-2,50.5,361.0,M
control,DS7,0.0,D2,HTS001_DS7-2,53.8,399.0,M
control,DS7,0.0,I23,HTS001_DS7-2,53.8,273.0,M
control,DS7,0.0,N2,HTS001_DS7-2,53.8,523.0,M
control,DS7,0.0,G23,HTS001_DS7-2,53.8,483.0,M
control,DS7,0.0,D23,HTS001_DS7-2,53.8,485.0,M
control,DS7,0.0,O23,HTS001_DS7-2,53.8,382.0,M
control,DS7,0.0,I2,HTS001_DS7-2,53.8,345.0,M
control,DS7,0.0,C23,HTS001_DS7-2,53.8,400.0,M
control,DS7,0.0,G2,HTS001_DS7-2,53.8,347.0,M
control,DS7,0.0,E23,HTS001_DS7-2,53.8,459.0,M
control,DS7,0.0,M23,HTS001_DS7-2,53.8,426.0,M
control,DS7,0.0,L23,HTS001_DS7-2,53.8,442.0,M
control,DS7,0.0,K23,HTS001_DS7-2,53.8,381.0,M
control,DS7,0.0,J23,HTS001_DS7-2,53.8,376.0,M
control,DS7,0.0,N23,HTS001_DS7-2,53.8,434.0,M
control,DS7,0.0,J2,HTS001_DS7-2,53.8,518.0,M
control,DS7,0.0,H2,HTS001_DS7-2,53.8,500.0,M
control,DS7,0.0,L2,HTS001_DS7-2,53.8,455.0,M
control,DS7,0.0,O2,HTS001_DS7-2,53.8,588.0,M
control,DS7,0.0,B2,HTS001_DS7-2,53.8,449.0,M
control,DS7,0.0,M2,HTS001_DS7-2,53.8,450.0,M
control,DS7,0.0,F2,HTS001_DS7-2,53.8,386.0,M
control,DS7,0.0,H23,HTS001_DS7-2,53.8,500.0,M
control,DS7,0.0,E2,HTS001_DS7-2,53.8,365.0,M
control,DS7,0.0,C2,HTS001_DS7-2,53.8,514.0,M
control,DS7,0.0,K2,HTS001_DS7-2,53.8,487.0,M
control,DS7,0.0,B23,HTS001_DS7-2,53.8,336.0,M
control,DS7,0.0,F23,HTS001_DS7-2,53.8,293.0,M
control,DS7,0.0,F2,HTS001_DS7-2,57.1,434.0,M
control,DS7,0.0,M23,HTS001_DS7-2,57.1,467.0,M
control,DS7,0.0,H23,HTS001_DS7-2,57.1,559.0,M
control,DS7,0.0,E2,HTS001_DS7-2,57.1,401.0,M
control,DS7,0.0,L23,HTS001_DS7-2,57.1,505.0,M
control,DS7,0.0,J2,HTS001_DS7-2,57.1,568.0,M
control,DS7,0.0,I23,HTS001_DS7-2,57.1,326.0,M
control,DS7,0.0,K23,HTS001_DS7-2,57.1,455.0,M
control,DS7,0.0,B2,HTS001_DS7-2,57.1,461.0,M
control,DS7,0.0,M2,HTS001_DS7-2,57.1,508.0,M
control,DS7,0.0,N2,HTS001_DS7-2,57.1,548.0,M
control,DS7,0.0,J23,HTS001_DS7-2,57.1,426.0,M
control,DS7,0.0,I2,HTS001_DS7-2,57.1,372.0,M
control,DS7,0.0,F23,HTS001_DS7-2,57.1,331.0,M
control,DS7,0.0,D23,HTS001_DS7-2,57.1,553.0,M
control,DS7,0.0,O23,HTS001_DS7-2,57.1,450.0,M
control,DS7,0.0,G23,HTS001_DS7-2,57.1,516.0,M
control,DS7,0.0,E23,HTS001_DS7-2,57.1,497.0,M
control,DS7,0.0,G2,HTS001_DS7-2,57.1,389.0,M
control,DS7,0.0,C2,HTS001_DS7-2,57.1,574.0,M
control,DS7,0.0,D2,HTS001_DS7-2,57.1,435.0,M
control,DS7,0.0,N23,HTS001_DS7-2,57.1,487.0,M
control,DS7,0.0,L2,HTS001_DS7-2,57.1,523.0,M
control,DS7,0.0,C23,HTS001_DS7-2,57.1,443.0,M
control,DS7,0.0,H2,HTS001_DS7-2,57.1,555.0,M
control,DS7,0.0,B23,HTS001_DS7-2,57.1,393.0,M
control,DS7,0.0,O2,HTS001_DS7-2,57.1,650.0,M
control,DS7,0.0,K2,HTS001_DS7-2,57.1,520.0,M
control,DS7,0.0,G23,HTS001_DS7-2,60.4,583.0,M
control,DS7,0.0,J2,HTS001_DS7-2,60.4,623.0,M
control,DS7,0.0,N2,HTS001_DS7-2,60.4,608.0,M
control,DS7,0.0,D23,HTS001_DS7-2,60.4,580.0,M
control,DS7,0.0,G2,HTS001_DS7-2,60.4,423.0,M
control,DS7,0.0,M2,HTS001_DS7-2,60.4,557.0,M
control,DS7,0.0,H23,HTS001_DS7-2,60.4,612.0,M
control,DS7,0.0,I23,HTS001_DS7-2,60.4,348.0,M
control,DS7,0.0,O2,HTS001_DS7-2,60.4,715.0,M
control,DS7,0.0,C2,HTS001_DS7-2,60.4,610.0,M
control,DS7,0.0,L23,HTS001_DS7-2,60.4,566.0,M
control,DS7,0.0,E2,HTS001_DS7-2,60.4,472.0,M
control,DS7,0.0,F2,HTS001_DS7-2,60.4,478.0,M
control,DS7,0.0,M23,HTS001_DS7-2,60.4,501.0,M
control,DS7,0.0,N23,HTS001_DS7-2,60.4,545.0,M
control,DS7,0.0,F23,HTS001_DS7-2,60.4,378.0,M
control,DS7,0.0,O23,HTS001_DS7-2,60.4,477.0,M
control,DS7,0.0,E23,HTS001_DS7-2,60.4,560.0,M
control,DS7,0.0,I2,HTS001_DS7-2,60.4,415.0,M
control,DS7,0.0,L2,HTS001_DS7-2,60.4,584.0,M
control,DS7,0.0,H2,HTS001_DS7-2,60.4,613.0,M
control,DS7,0.0,C23,HTS001_DS7-2,60.4,483.0,M
control,DS7,0.0,D2,HTS001_DS7-2,60.4,490.0,M
control,DS7,0.0,B2,HTS001_DS7-2,60.4,515.0,M
control,DS7,0.0,J23,HTS001_DS7-2,60.4,477.0,M
control,DS7,0.0,K2,HTS001_DS7-2,60.4,606.0,M
control,DS7,0.0,K23,HTS001_DS7-2,60.4,506.0,M
control,DS7,0.0,B23,HTS001_DS7-2,60.4,434.0,M
control,DS7,0.0,I2,HTS001_DS7-2,72.5,494.0,M
control,DS7,0.0,G2,HTS001_DS7-2,72.5,538.0,M
control,DS7,0.0,B2,HTS001_DS7-2,72.5,680.0,M
control,DS7,0.0,D23,HTS001_DS7-2,72.5,764.0,M
control,DS7,0.0,B23,HTS001_DS7-2,72.5,551.0,M
control,DS7,0.0,L2,HTS001_DS7-2,72.5,726.0,M
control,DS7,0.0,D2,HTS001_DS7-2,72.5,609.0,M
control,DS7,0.0,H2,HTS001_DS7-2,72.5,783.0,M
control,DS7,0.0,E23,HTS001_DS7-2,72.5,752.0,M
control,DS7,0.0,O23,HTS001_DS7-2,72.5,653.0,M
control,DS7,0.0,K2,HTS001_DS7-2,72.5,733.0,M
control,DS7,0.0,N23,HTS001_DS7-2,72.5,739.0,M
control,DS7,0.0,J23,HTS001_DS7-2,72.5,618.0,M
control,DS7,0.0,N2,HTS001_DS7-2,72.5,814.0,M
control,DS7,0.0,O2,HTS001_DS7-2,72.5,947.0,M
control,DS7,0.0,F2,HTS001_DS7-2,72.5,629.0,M
control,DS7,0.0,H23,HTS001_DS7-2,72.5,785.0,M
control,DS7,0.0,K23,HTS001_DS7-2,72.5,643.0,M
control,DS7,0.0,J2,HTS001_DS7-2,72.5,775.0,M
control,DS7,0.0,F23,HTS001_DS7-2,72.5,482.0,M
control,DS7,0.0,M2,HTS001_DS7-2,72.5,721.0,M
control,DS7,0.0,G23,HTS001_DS7-2,72.5,744.0,M
control,DS7,0.0,M23,HTS001_DS7-2,72.5,667.0,M
control,DS7,0.0,C2,HTS001_DS7-2,72.5,790.0,M
control,DS7,0.0,I23,HTS001_DS7-2,72.5,465.0,M
control,DS7,0.0,L23,HTS001_DS7-2,72.5,727.0,M
control,DS7,0.0,E2,HTS001_DS7-2,72.5,630.0,M
control,DS7,0.0,C23,HTS001_DS7-2,72.5,641.0,M
control,DS7,0.0,D2,HTS001_DS7-2,75.8,658.0,M
control,DS7,0.0,K23,HTS001_DS7-2,75.8,680.0,M
control,DS7,0.0,O2,HTS001_DS7-2,75.8,966.0,M
control,DS7,0.0,C2,HTS001_DS7-2,75.8,859.0,M
control,DS7,0.0,F2,HTS001_DS7-2,75.8,666.0,M
control,DS7,0.0,N23,HTS001_DS7-2,75.8,767.0,M
control,DS7,0.0,G23,HTS001_DS7-2,75.8,796.0,M
control,DS7,0.0,L2,HTS001_DS7-2,75.8,785.0,M
control,DS7,0.0,H23,HTS001_DS7-2,75.8,830.0,M
control,DS7,0.0,J2,HTS001_DS7-2,75.8,887.0,M
control,DS7,0.0,O23,HTS001_DS7-2,75.8,704.0,M
control,DS7,0.0,L23,HTS001_DS7-2,75.8,767.0,M
control,DS7,0.0,I23,HTS001_DS7-2,75.8,493.0,M
control,DS7,0.0,G2,HTS001_DS7-2,75.8,585.0,M
control,DS7,0.0,C23,HTS001_DS7-2,75.8,682.0,M
control,DS7,0.0,J23,HTS001_DS7-2,75.8,631.0,M
control,DS7,0.0,H2,HTS001_DS7-2,75.8,870.0,M
control,DS7,0.0,D23,HTS001_DS7-2,75.8,807.0,M
control,DS7,0.0,I2,HTS001_DS7-2,75.8,549.0,M
control,DS7,0.0,B23,HTS001_DS7-2,75.8,599.0,M
control,DS7,0.0,M2,HTS001_DS7-2,75.8,784.0,M
control,DS7,0.0,E23,HTS001_DS7-2,75.8,786.0,M
control,DS7,0.0,E2,HTS001_DS7-2,75.8,627.0,M
control,DS7,0.0,F23,HTS001_DS7-2,75.8,497.0,M
control,DS7,0.0,N2,HTS001_DS7-2,75.8,869.0,M
control,DS7,0.0,M23,HTS001_DS7-2,75.8,706.0,M
control,DS7,0.0,K2,HTS001_DS7-2,75.8,832.0,M
control,DS7,0.0,B2,HTS001_DS7-2,75.8,699.0,M
control,DS7,0.0,B2,HTS001_DS7-2,79.1,747.0,M
control,DS7,0.0,H23,HTS001_DS7-2,79.1,852.0,M
control,DS7,0.0,B23,HTS001_DS7-2,79.1,629.0,M
control,DS7,0.0,M2,HTS001_DS7-2,79.1,826.0,M
control,DS7,0.0,C2,HTS001_DS7-2,79.1,903.0,M
control,DS7,0.0,E23,HTS001_DS7-2,79.1,820.0,M
